@RELATION svm_paper_noise
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {002-Noise,001-Paper}

@DATA
0.111574,0.001985,2.720150,0.149485,0.136270,1.115615,0.003233,0.198004,-29.239928,1.171153,0.082506,0.248601,-0.145757,-0.251089,-0.101665,0.175215,-0.038459,0.104975,0.105836,0.053858,0.027442,0.021870,0.004514,0.055254,0.008454,0.008880,0.009207,0.019939,0.002195,0.006494,0.007476,0.011000,0.007212,0.016900,-0.001016,0.000135,-0.003233,-0.000638,-0.000401,-0.006964,0.000029,-0.001760,0.047841,0.004597,-0.000892,-0.005053,0.001356,-0.002034,0.004916,0.000602,0.003488,-0.003661,-0.000522,-0.004385,0.001099,0.000019,-0.000022,0.000155,0.000033,0.000052,0.000310,0.000019,-0.000004,0.000161,0.000007,0.000024,-0.000004,0.000060,0.033600,0.004860,0.568369,0.029822,0.023264,0.434911,0.001673,0.071723,2.742169,0.548875,0.362831,0.312681,0.376635,0.325590,0.269397,0.250725,0.257659,0.224638,0.228858,0.196284,0.187718,0.016368,0.003515,0.045633,0.006219,0.005982,0.009990,0.013376,0.001842,0.006270,0.005972,0.009536,0.005792,0.011390,0.031416,0.005132,0.766688,0.031021,0.028093,0.429721,0.001974,0.072400,2.840595,0.705638,0.442527,0.428007,0.392538,0.401232,0.343642,0.319081,0.337109,0.312171,0.330761,0.221145,0.258895,0.020331,0.004411,0.050347,0.008826,0.008474,0.012351,0.019210,0.002752,0.008465,0.008256,0.013390,0.008521,0.013103,001-Paper
0.117568,0.002864,2.737595,0.153516,0.138005,1.194822,0.002812,0.214546,-29.014158,0.982719,-0.044613,0.144952,0.020718,-0.109604,-0.148045,0.279181,0.026602,0.055633,0.089521,0.016512,0.087095,0.024146,0.004525,0.051047,0.007630,0.008332,0.006694,0.016642,0.002397,0.005238,0.007540,0.008491,0.006049,0.015169,0.001270,-0.000021,0.005916,0.000670,0.000124,0.008288,0.000015,0.001570,-0.021953,-0.008797,-0.003747,0.001549,0.000594,-0.000966,-0.000044,0.000305,0.005108,-0.000410,-0.000971,0.004992,-0.000757,0.000034,0.000027,-0.000025,-0.000045,-0.000073,-0.000074,-0.000088,-0.000030,-0.000004,-0.000032,-0.000056,-0.000019,0.000001,0.032780,0.006849,0.453827,0.024677,0.020756,0.401200,0.001378,0.072743,2.844611,0.637772,0.342339,0.394941,0.323414,0.283692,0.293866,0.234551,0.210757,0.215441,0.195530,0.195533,0.181845,0.017226,0.003850,0.038730,0.006058,0.005903,0.006161,0.011362,0.002352,0.005760,0.006337,0.005226,0.004159,0.010365,0.033173,0.009109,0.672219,0.025061,0.027135,0.400829,0.001748,0.073021,2.832674,0.660217,0.453777,0.414501,0.347614,0.353374,0.337932,0.312267,0.254746,0.264570,0.274636,0.267200,0.259953,0.018936,0.005277,0.042300,0.007606,0.008417,0.008900,0.014712,0.003085,0.007586,0.009087,0.007336,0.006502,0.011333,001-Paper
0.099274,0.001150,2.662506,0.141584,0.139959,0.935264,0.003623,0.175762,-30.532732,1.298031,-0.184373,0.131356,0.004717,0.002948,-0.152484,0.160213,0.092073,0.068338,0.042970,-0.013365,0.009997,0.024138,0.005902,0.060422,0.008576,0.010870,0.008893,0.019575,0.003191,0.007843,0.010020,0.010963,0.008405,0.018160,-0.000036,-0.000001,0.015241,0.000287,0.000330,-0.002441,0.000014,0.000064,-0.046135,0.013099,0.004249,-0.002838,-0.001054,-0.002527,0.006090,-0.004057,0.001654,-0.001592,-0.001855,-0.005673,0.006278,0.000313,-0.000046,0.001124,-0.000049,0.000144,-0.000008,0.000059,-0.000020,-0.000015,-0.000021,-0.000063,0.000028,0.000309,0.023185,0.002273,0.611374,0.023610,0.024592,0.300862,0.002435,0.069194,3.611329,0.676014,0.400986,0.389144,0.334740,0.289558,0.249768,0.240994,0.204363,0.190655,0.173661,0.201224,0.186968,0.014936,0.005174,0.046080,0.005700,0.006506,0.007915,0.012842,0.003506,0.007768,0.006669,0.007672,0.006007,0.011500,0.028035,0.002697,0.808281,0.031903,0.032595,0.405658,0.003016,0.090457,3.421662,0.865567,0.515725,0.485197,0.435950,0.376818,0.325203,0.297093,0.251311,0.248733,0.245175,0.286210,0.267218,0.017848,0.007331,0.052941,0.007456,0.008520,0.009667,0.017912,0.004505,0.011528,0.008128,0.011138,0.008409,0.013356,001-Paper
0.125794,0.000456,2.743609,0.159230,0.138122,1.211989,0.003394,0.218802,-31.030405,0.950522,0.162744,0.152128,0.111239,0.050841,-0.019151,0.280656,0.088612,0.081190,0.031831,-0.026576,0.057588,0.024528,0.003143,0.067485,0.004724,0.008514,0.004202,0.027773,0.002032,0.003130,0.004857,0.009976,0.006539,0.020604,0.000218,-0.000000,0.002562,0.000291,0.000290,0.000724,0.000013,0.000935,-0.008303,0.005270,-0.002776,0.002510,0.001963,-0.001011,0.004263,-0.001365,0.000212,0.001081,0.000789,-0.001382,-0.000929,0.000269,-0.000010,-0.000093,-0.000026,0.000022,-0.000001,-0.000033,0.000008,0.000017,0.000004,-0.000085,-0.000018,-0.000005,0.035026,0.000799,0.562367,0.024773,0.021541,0.366248,0.002828,0.067287,1.827110,0.591819,0.370773,0.423473,0.306088,0.258449,0.254543,0.249374,0.233382,0.196546,0.203745,0.172662,0.153608,0.014826,0.002813,0.042727,0.002877,0.008415,0.003386,0.027160,0.002103,0.003584,0.004062,0.010298,0.004097,0.012674,0.037960,0.000972,0.806965,0.029692,0.027603,0.398559,0.003235,0.074820,2.020218,0.727909,0.434054,0.504887,0.384535,0.354126,0.329985,0.339364,0.333345,0.274606,0.295697,0.235055,0.230876,0.018380,0.004000,0.048607,0.003955,0.010628,0.004219,0.036020,0.002538,0.004611,0.005532,0.012419,0.005809,0.013157,001-Paper
0.138816,0.000891,2.593099,0.167529,0.134475,1.436670,0.002911,0.249809,-30.769757,0.897164,-0.101129,-0.054754,0.153937,0.060943,0.187028,0.065486,0.116927,0.097078,0.022239,0.081662,-0.033297,0.013597,0.003950,0.035348,0.005390,0.008398,0.005577,0.016823,0.004835,0.004736,0.006477,0.008402,0.005420,0.010428,0.000136,0.000000,0.007206,0.000139,-0.000151,0.000419,0.000022,0.000154,-0.005460,0.001199,-0.010078,-0.000068,-0.001797,0.000092,0.003762,-0.000041,0.002790,0.000607,0.000742,-0.001006,0.001667,-0.000117,0.000024,-0.000217,-0.000079,-0.000072,-0.000034,0.000065,0.000009,-0.000070,-0.000013,-0.000014,-0.000008,-0.000036,0.037141,0.001841,0.622089,0.031487,0.022517,0.429373,0.001433,0.070944,2.680111,0.650192,0.445707,0.359458,0.324726,0.306677,0.282427,0.260267,0.238918,0.227627,0.226479,0.211540,0.197564,0.012006,0.002963,0.033827,0.003547,0.006619,0.004836,0.012721,0.005758,0.003836,0.004270,0.005700,0.004177,0.009042,0.039785,0.002220,0.838170,0.037119,0.028168,0.499558,0.001769,0.083495,2.837766,0.718428,0.553449,0.467375,0.399120,0.420696,0.396994,0.351091,0.355479,0.283134,0.293819,0.297274,0.260137,0.012996,0.004041,0.041307,0.005118,0.009033,0.006656,0.016506,0.007525,0.005567,0.005666,0.007504,0.005368,0.011127,001-Paper
0.099301,0.002041,3.136834,0.140035,0.128074,1.177717,0.003130,0.173359,-26.998971,0.874944,0.716455,-0.155862,0.428589,-0.035727,0.200495,0.139126,-0.058902,0.040725,0.144651,0.349193,-0.027338,0.004108,0.002505,0.049134,0.008465,0.016564,0.003255,0.082554,0.003139,0.003728,0.004941,0.027798,0.001780,0.027928,0.000446,0.000013,0.005125,0.000204,-0.000020,0.002046,0.000015,0.000023,0.000651,-0.002460,0.004609,-0.003203,0.001866,-0.006463,0.000282,0.005527,0.003895,-0.000089,-0.003090,-0.003334,0.000102,-0.000004,-0.000011,0.000055,-0.000204,-0.000128,-0.000030,0.000312,-0.000028,0.000023,-0.000056,0.000012,-0.000004,0.000069,0.022600,0.001413,0.144496,0.016489,0.019216,0.239210,0.002393,0.038413,0.884572,0.357798,0.277786,0.292418,0.211007,0.190720,0.177639,0.176984,0.172212,0.167151,0.172406,0.184074,0.144208,0.002499,0.001720,0.032914,0.006306,0.013373,0.002366,0.046239,0.003138,0.002813,0.002840,0.021377,0.001327,0.011567,0.019259,0.001430,0.156489,0.017472,0.023549,0.207598,0.002966,0.031191,0.714421,0.355170,0.253518,0.239584,0.221361,0.226761,0.232314,0.221627,0.207221,0.226589,0.236574,0.223711,0.190130,0.003471,0.002386,0.037570,0.007531,0.017025,0.003393,0.052482,0.004502,0.003679,0.003729,0.028513,0.001800,0.011497,001-Paper
0.192736,0.024480,3.226172,0.194677,0.116037,1.522267,0.002100,0.262568,-25.066634,0.019948,0.702815,0.219359,-0.039396,-0.153641,0.218211,-0.078138,0.215452,0.116085,0.126775,0.208282,0.071558,0.001468,0.001229,0.011941,0.003666,0.003419,0.001264,0.018557,0.001407,0.001526,0.001989,0.005518,0.000869,0.006091,-0.000268,-0.000061,0.000101,-0.000385,-0.000193,0.001070,0.000017,0.000472,0.010347,-0.001827,0.000550,-0.002123,0.003114,-0.000506,-0.001304,0.000642,-0.002072,0.000174,-0.002251,0.004894,-0.000255,-0.000008,0.000004,0.000149,0.000032,0.000095,-0.000005,0.000444,0.000048,0.000023,0.000019,0.000132,0.000004,0.000118,0.008248,0.008297,0.052505,0.008513,0.015182,0.069409,0.000359,0.008757,0.377052,0.223522,0.174387,0.147869,0.157575,0.161221,0.161649,0.170380,0.171008,0.144833,0.176720,0.136697,0.143187,0.000828,0.000908,0.010760,0.002520,0.002113,0.000734,0.014096,0.000986,0.000915,0.001065,0.003860,0.000434,0.004191,0.009933,0.007756,0.077646,0.010564,0.020125,0.084070,0.000435,0.009362,0.336227,0.270845,0.214125,0.192289,0.197506,0.202198,0.205086,0.248448,0.226020,0.186470,0.202096,0.149246,0.179454,0.001112,0.001092,0.012657,0.003552,0.002437,0.001049,0.017570,0.001342,0.001097,0.001524,0.004825,0.000588,0.005002,001-Paper
0.192736,0.024480,3.226172,0.194677,0.116037,1.522267,0.002100,0.262568,-25.066634,0.019948,0.702815,0.219359,-0.039396,-0.153641,0.218211,-0.078138,0.215452,0.116085,0.126775,0.208282,0.071558,0.001468,0.001229,0.011941,0.003666,0.003419,0.001264,0.018557,0.001407,0.001526,0.001989,0.005518,0.000869,0.006091,-0.000268,-0.000061,0.000101,-0.000385,-0.000193,0.001070,0.000017,0.000472,0.010347,-0.001827,0.000550,-0.002123,0.003114,-0.000506,-0.001304,0.000642,-0.002072,0.000174,-0.002251,0.004894,-0.000255,-0.000008,0.000004,0.000149,0.000032,0.000095,-0.000005,0.000444,0.000048,0.000023,0.000019,0.000132,0.000004,0.000118,0.008248,0.008297,0.052505,0.008513,0.015182,0.069409,0.000359,0.008757,0.377052,0.223522,0.174387,0.147869,0.157575,0.161221,0.161649,0.170380,0.171008,0.144833,0.176720,0.136697,0.143187,0.000828,0.000908,0.010760,0.002520,0.002113,0.000734,0.014096,0.000986,0.000915,0.001065,0.003860,0.000434,0.004191,0.009933,0.007756,0.077646,0.010564,0.020125,0.084070,0.000435,0.009362,0.336227,0.270845,0.214125,0.192289,0.197506,0.202198,0.205086,0.248448,0.226020,0.186470,0.202096,0.149246,0.179454,0.001112,0.001092,0.012657,0.003552,0.002437,0.001049,0.017570,0.001342,0.001097,0.001524,0.004825,0.000588,0.005002,001-Paper
0.087645,0.005387,3.152452,0.133470,0.134403,0.980406,0.002561,0.168584,-26.008825,1.127011,0.243962,0.046611,0.265753,-0.000756,0.022019,-0.005415,-0.042880,0.067899,0.039472,0.236560,-0.042991,0.004914,0.002836,0.067926,0.013864,0.013797,0.004356,0.109921,0.001937,0.003593,0.005826,0.021735,0.003158,0.035855,-0.000767,-0.000048,-0.000577,-0.000325,-0.000215,-0.008401,0.000032,-0.000889,-0.034444,0.006903,0.003392,0.005147,-0.005762,-0.003187,-0.004698,-0.001484,0.001331,0.001551,0.004253,0.001365,-0.003305,-0.000013,0.000012,0.000939,0.000109,0.000010,-0.000028,0.000613,-0.000030,-0.000014,-0.000056,0.000076,0.000010,0.000273,0.020954,0.005130,0.084555,0.015891,0.022317,0.275349,0.001123,0.048648,0.793262,0.420111,0.206926,0.234027,0.193984,0.190549,0.173382,0.171404,0.177396,0.158048,0.161941,0.161550,0.125122,0.003171,0.001780,0.039283,0.006625,0.005962,0.003254,0.052196,0.001379,0.002036,0.003371,0.017354,0.002089,0.012253,0.017874,0.003519,0.107983,0.017375,0.025952,0.223887,0.001263,0.043082,0.515088,0.307200,0.238960,0.219362,0.254256,0.200358,0.216447,0.226139,0.234847,0.200416,0.201715,0.188009,0.174077,0.004298,0.002363,0.046168,0.008412,0.008222,0.003760,0.054440,0.001759,0.002872,0.004264,0.024250,0.002862,0.012242,001-Paper
0.103004,0.010892,3.167223,0.148897,0.138208,1.200293,0.002467,0.205436,-24.731494,1.040146,0.436322,-0.126649,0.592906,0.125128,0.349700,0.130675,-0.071279,0.121944,0.079668,0.502064,-0.075666,0.003444,0.002759,0.053151,0.004102,0.022288,0.004570,0.088822,0.005411,0.003879,0.004116,0.039705,0.001423,0.031478,-0.000436,0.000161,0.000396,0.000206,0.000514,-0.004209,0.000020,-0.000835,0.020955,0.008408,0.002104,0.000316,0.002644,-0.000857,-0.004038,-0.008300,0.000307,0.000197,0.003616,-0.002608,-0.002642,0.000009,-0.000042,-0.000538,-0.000000,-0.000158,0.000028,0.000425,0.000033,0.000005,0.000018,0.000890,0.000007,0.000118,0.021331,0.004136,0.083319,0.011402,0.014961,0.253813,0.000864,0.052718,0.696538,0.253802,0.179431,0.204373,0.171525,0.177402,0.176328,0.168394,0.163709,0.163456,0.140085,0.167062,0.123099,0.001927,0.001925,0.034079,0.002471,0.015084,0.003825,0.051401,0.004100,0.002619,0.001822,0.025056,0.000889,0.012447,0.022277,0.004271,0.104139,0.011335,0.017885,0.263845,0.001097,0.055631,0.580743,0.264032,0.218569,0.221282,0.204997,0.200485,0.231578,0.216493,0.205101,0.211673,0.179936,0.193240,0.177506,0.002923,0.002840,0.042464,0.003314,0.019287,0.005308,0.061910,0.005126,0.003371,0.002422,0.033366,0.001236,0.014069,001-Paper
0.092672,0.002494,2.729127,0.137918,0.138707,0.892796,0.004503,0.158566,-30.754248,1.465374,-0.236773,0.156196,0.096659,-0.215336,0.050006,0.089688,0.023798,0.113843,0.038373,0.024224,-0.026194,0.022242,0.004521,0.040364,0.009201,0.011365,0.013103,0.019031,0.003326,0.006736,0.013921,0.017553,0.008593,0.015805,-0.000050,0.000000,-0.002468,-0.000120,-0.000026,-0.001284,0.000030,-0.000481,0.022572,0.000008,-0.003788,0.004780,-0.000433,-0.001069,-0.002313,-0.005168,-0.000486,-0.001597,-0.002338,-0.000646,-0.000145,0.000443,0.000048,-0.001041,0.000074,0.000005,0.000075,-0.000058,0.000010,0.000082,0.000032,0.000022,0.000008,-0.000183,0.037673,0.004397,0.551229,0.027198,0.022477,0.472434,0.002724,0.092092,3.252142,0.754889,0.495431,0.369060,0.323304,0.375766,0.298048,0.271180,0.288861,0.263495,0.214407,0.241104,0.190695,0.017060,0.003988,0.036485,0.008580,0.010116,0.018413,0.014034,0.004844,0.005741,0.013192,0.014381,0.007090,0.010094,0.041802,0.004977,0.805782,0.032845,0.027834,0.506926,0.003383,0.093360,3.240048,0.842489,0.594949,0.411141,0.383320,0.358429,0.343314,0.319906,0.365799,0.310860,0.267954,0.301355,0.208856,0.020991,0.005283,0.045767,0.012017,0.013183,0.024166,0.018053,0.005557,0.008305,0.014177,0.019713,0.009695,0.011905,001-Paper
0.114099,0.002121,2.703252,0.149885,0.138718,1.150738,0.003481,0.216379,-29.141927,1.499615,-0.269687,0.445253,0.085700,-0.233262,0.041251,0.090956,0.034262,0.145225,-0.063475,0.007521,0.056795,0.014807,0.003539,0.033262,0.013574,0.014489,0.007539,0.016523,0.001928,0.006807,0.011271,0.014648,0.007156,0.011577,-0.002019,0.000000,-0.012460,-0.001586,-0.000504,-0.028099,0.000102,-0.004401,0.000789,0.035689,-0.010429,0.004258,-0.008992,0.008971,-0.000218,0.000058,0.003373,-0.002335,-0.000434,-0.007957,0.006135,0.000357,-0.000032,0.000818,-0.000153,0.001081,0.000030,0.000390,0.000007,0.000002,-0.000008,0.000597,0.000021,0.000287,0.031676,0.004573,0.409672,0.022128,0.017540,0.408534,0.001665,0.074136,2.754021,0.628051,0.356428,0.406656,0.338862,0.313637,0.343608,0.276374,0.266140,0.234148,0.213755,0.182939,0.191889,0.009645,0.003184,0.025709,0.010975,0.013041,0.006420,0.011163,0.001537,0.005080,0.008521,0.010707,0.006998,0.006343,0.037820,0.004800,0.656386,0.025301,0.021976,0.464872,0.001811,0.090573,2.882788,0.834900,0.516015,0.542190,0.373217,0.371950,0.451765,0.312595,0.364820,0.310427,0.322329,0.245374,0.203798,0.013281,0.004867,0.030322,0.018278,0.017156,0.008282,0.012474,0.002154,0.007254,0.012121,0.015774,0.010640,0.007370,001-Paper
0.094998,0.005408,2.807005,0.137121,0.132009,0.951307,0.004854,0.174750,-29.066149,1.276344,-0.069165,0.386779,0.075359,-0.303043,-0.015626,0.132854,0.041039,0.107118,-0.093437,-0.043609,-0.071522,0.021872,0.005514,0.044519,0.012587,0.010391,0.007958,0.015530,0.002297,0.004630,0.010100,0.017674,0.012151,0.016088,-0.001168,0.000007,-0.023204,-0.000058,-0.000383,-0.001046,0.000118,-0.000136,0.045434,0.009973,-0.007309,-0.013445,-0.021819,-0.014598,0.008854,0.009729,0.017257,0.022170,0.007516,-0.002364,-0.008758,0.000565,0.000194,-0.000796,-0.002413,-0.000469,-0.000182,-0.000066,-0.000047,-0.000017,0.000024,0.001115,0.001286,-0.000190,0.027962,0.013355,0.439713,0.019862,0.023253,0.398765,0.004114,0.076958,3.619743,0.557966,0.628316,0.405130,0.504882,0.249693,0.254425,0.178201,0.231673,0.256990,0.215581,0.239414,0.201436,0.019869,0.005103,0.035951,0.015310,0.008436,0.012907,0.009617,0.001880,0.003652,0.009731,0.016278,0.014575,0.010262,0.034225,0.013458,0.623670,0.022785,0.025782,0.458936,0.004731,0.091187,2.705451,0.656344,0.581355,0.438342,0.579843,0.301020,0.362267,0.223410,0.250560,0.292283,0.283044,0.289244,0.294322,0.025937,0.005816,0.040438,0.017771,0.009866,0.017551,0.009202,0.002200,0.004643,0.011710,0.019591,0.016609,0.012257,001-Paper
0.097743,0.005280,2.764118,0.139803,0.131414,1.042304,0.003605,0.190472,-28.283515,1.244061,0.094936,0.490480,0.068712,-0.267993,0.039621,-0.038896,0.053858,0.094678,0.061807,0.045743,-0.111428,0.021153,0.002890,0.041345,0.008429,0.012030,0.011172,0.021261,0.002837,0.006256,0.013329,0.013929,0.010004,0.014707,-0.001316,-0.000894,-0.040376,-0.001076,-0.000704,-0.010646,0.000104,-0.001906,-0.045942,-0.006964,0.014287,0.008530,-0.005996,0.000775,0.006460,0.004209,0.009168,0.004253,0.011512,-0.002690,-0.002466,-0.000020,-0.000065,0.000022,-0.000090,0.000013,0.000173,0.000137,-0.000007,-0.000021,0.000042,0.000193,0.000086,0.000006,0.027024,0.011242,0.639146,0.022001,0.020041,0.396704,0.001672,0.075291,3.044737,0.686950,0.400518,0.312077,0.291654,0.238816,0.239654,0.209613,0.214216,0.185338,0.196796,0.184513,0.196508,0.015822,0.002030,0.032570,0.005423,0.007784,0.017601,0.015171,0.004113,0.003743,0.014737,0.011961,0.010089,0.009048,0.027781,0.007584,0.890195,0.023786,0.026966,0.429691,0.002004,0.090589,2.663102,0.852240,0.437130,0.419624,0.346145,0.290902,0.328116,0.323427,0.269946,0.218274,0.268553,0.268009,0.264607,0.021547,0.002636,0.036712,0.007115,0.009894,0.022188,0.020909,0.005103,0.004793,0.018006,0.014387,0.015110,0.010578,001-Paper
0.105823,0.003309,2.957897,0.151606,0.138066,1.109036,0.004194,0.190941,-28.068379,1.390528,-0.012525,0.042626,0.018457,-0.120549,0.150982,0.113534,0.172319,0.074676,0.030156,-0.016077,0.006834,0.026332,0.004152,0.060494,0.008516,0.007799,0.004657,0.013722,0.003678,0.006787,0.008360,0.008242,0.007744,0.018539,0.001422,-0.000360,-0.025764,0.000621,-0.000326,0.007716,0.000089,0.001331,-0.064655,-0.005672,0.006672,-0.010769,-0.015389,-0.005840,0.000862,0.006234,0.002280,-0.008736,0.006529,0.006756,0.000517,-0.000027,-0.000028,-0.000113,-0.000039,-0.000276,-0.000097,-0.000222,0.000027,-0.000102,-0.000073,-0.000097,-0.000004,-0.000053,0.037809,0.007333,0.322935,0.021260,0.017862,0.508378,0.003036,0.085788,2.574149,0.605438,0.356280,0.413392,0.366859,0.279009,0.246998,0.224593,0.200047,0.196396,0.227457,0.217384,0.204729,0.024222,0.004005,0.054282,0.008104,0.006038,0.005560,0.008811,0.004679,0.010088,0.006131,0.007534,0.005728,0.014315,0.037955,0.008869,0.424665,0.022704,0.020622,0.509033,0.003083,0.089237,2.346268,0.584209,0.406062,0.471338,0.408073,0.347156,0.330296,0.265173,0.287083,0.220654,0.275454,0.283526,0.241199,0.028007,0.005258,0.055382,0.011592,0.008722,0.007848,0.012068,0.005898,0.013574,0.008140,0.010913,0.007515,0.013897,001-Paper
